,NEWSUID,SCID,PROP,CLAF,PRID,Drain,DrainNum,Layer,TopDep,BotDep,CFRAG,CFRAG_std,SDTO,SDTO_std,STPC,STPC_std,CLPC,CLPC_std,PSCL,BULK,BULK_std,TAWC,TAWC_std,ORGC,ORGC_std,TOTN,TOTN_std,CNrt,CNrt_std,CECS,CECS_std,CECc,CECc_std,ECEC,ECEC_std,TEB,TEB_std,BSAT,BSAT_std,ALSA,ALSA_std,ESP,ESP_std,PHAQ,PHAQ_std,TCEQ,TCEQ_std,GYPS,GYPS_std,ELCO,ELCO_std,clay,STPCw,SDTOw,clayw,ORGCw,theta1500t,theta1500,SMW,theta33t,theta33,SMFCF,SAR,log10-k,K0,SOPE,KSUB,center,code_soil
15422,WD40004906,3,20,"""ANz""","""ANz/D""","""W""",5,"""D1""",0,20,12,9.00E+00,52,2.10E+01,42,1.80E+01,6,5.00E+00,"""M""",9.30E-01,1.30E-01,21,7.00E+00,44.6699982,3.09E+01,1.90E+00,1.16E+00,2.00E+01,6.00E+00,19,6.00E+00,110,4.20E+01,1.10E+01,6.00E+00,1.00E+01,6.00E+00,50,2.20E+01,0,0.00E+00,2,1.00E+00,6.20E+00,5.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,3.00E-01,6,0.42,0.52,0.06,0.044669998,0.050210919,0.037240448,0.037240448,0.194840775,0.155676761,0.155676761,2.246558284,0.519376081,3.30655751,139.891008,94.10849629,"[-116.76250025295, 46.75416625570311]",4906
123427,WD40004906,2,20,"""GRh""","""GRh/D""","""W""",5,"""D1""",0,20,1,0.00E+00,28,1.90E+01,50,1.70E+01,22,8.00E+00,"""M""",1.28E+00,7.00E-02,17,5.00E+00,23.3400002,1.29E+01,2.16E+00,1.17E+00,1.10E+01,3.00E+00,23,7.00E+00,68,1.80E+01,2.30E+01,6.00E+00,2.30E+01,6.00E+00,92,8.00E+00,0,0.00E+00,1,0.00E+00,6.60E+00,5.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,3.00E-01,22,0.5,0.28,0.22,0.02334,0.135714764,0.134714831,0.134714831,0.299620512,0.287740495,0.287740495,1.539051532,-0.212322654,0.613306187,84.588096,56.90471913,"[-116.76250025295, 46.75416625570311]",4906
194573,WD40004906,1,60,"""LVh""","""LVh/D""","""W""",5,"""D1""",0,20,7,7.00E+00,31,2.30E+01,50,1.90E+01,19,1.00E+01,"""M""",1.48E+00,1.60E-01,17,4.00E+00,15.9899998,8.46E+00,1.69E+00,8.30E-01,1.10E+01,3.00E+00,15,6.00E+00,47,1.80E+01,1.30E+01,6.00E+00,1.30E+01,6.00E+00,80,2.10E+01,0,0.00E+00,1,1.00E+00,6.00E+00,7.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,1.00E+00,19,0.5,0.31,0.19,0.01599,0.120176429,0.117001129,0.117001129,0.284986403,0.267603219,0.267603219,1.539051532,-0.078052799,0.835501437,91.756992,61.72743098,"[-116.76250025295, 46.75416625570311]",4906
103150,WD40004908,5,10,"""GL""","""GL/D""","""V""",1,"""D1""",0,20,5,5.00E+00,36,2.50E+01,42,1.80E+01,22,1.70E+01,"""M""",1.07E+00,3.30E-01,22,6.00E+00,49.8499985,4.03E+01,5.42E+00,3.89E+00,1.30E+01,4.00E+00,30,1.90E+01,46,3.00E+01,2.50E+01,1.70E+01,2.20E+01,1.80E+01,71,2.70E+01,0,0.00E+00,1,1.00E+00,6.10E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,7.00E-01,22,0.42,0.36,0.22,0.049849999,0.135131859,0.134050319,0.134050319,0.287698317,0.271293469,0.271293469,1.539051532,-0.205669659,0.622773811,101.656896,68.3873664,"[-91.82083368605, 41.029166278603114]",4908
187398,WD40004908,4,10,"""LVg""","""LVg/D""","""I""",3,"""D1""",0,20,4,4.00E+00,23,2.10E+01,55,2.00E+01,22,1.10E+01,"""M""",1.51E+00,1.30E-01,18,5.00E+00,16.8899994,7.83E+00,1.75E+00,8.90E-01,1.00E+01,2.00E+00,17,6.00E+00,49,1.30E+01,1.60E+01,6.00E+00,1.50E+01,6.00E+00,84,1.80E+01,0,0.00E+00,1,1.00E+00,6.20E+00,7.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,6.00E-01,22,0.55,0.23,0.22,0.016889999,0.136133258,0.135191914,0.135191914,0.307149972,0.29831552,0.29831552,1.539051532,-0.216948949,0.606807655,73.920096,49.72806458,"[-91.82083368605, 41.029166278603114]",4908
194571,WD40004908,1,40,"""LVh""","""LVh/D""","""W""",5,"""D1""",0,20,7,7.00E+00,31,2.30E+01,50,1.90E+01,19,1.00E+01,"""M""",1.48E+00,1.60E-01,17,4.00E+00,15.9899998,8.46E+00,1.69E+00,8.30E-01,1.10E+01,3.00E+00,15,6.00E+00,47,1.80E+01,1.30E+01,6.00E+00,1.30E+01,6.00E+00,80,2.10E+01,0,0.00E+00,1,1.00E+00,6.00E+00,7.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,1.00E+00,19,0.5,0.31,0.19,0.01599,0.120176429,0.117001129,0.117001129,0.284986403,0.267603219,0.267603219,1.539051532,-0.078052799,0.835501437,91.756992,61.72743098,"[-91.82083368605, 41.029166278603114]",4908
232031,WD40004908,2,30,"""PHl""","""PHl/D""","""W""",5,"""D1""",0,20,2,1.00E+00,16,1.70E+01,57,1.40E+01,27,9.00E+00,"""M""",1.50E+00,1.20E-01,16,3.00E+00,21.4200001,5.95E+00,2.02E+00,5.20E-01,1.10E+01,1.00E+00,22,5.00E+00,51,9.00E+00,2.00E+01,6.00E+00,2.00E+01,6.00E+00,90,9.00E+00,0,0.00E+00,1,0.00E+00,6.20E+00,5.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,3.00E-01,27,0.57,0.16,0.27,0.02142,0.161658072,0.164290202,0.164290202,0.331116431,0.332944557,0.332944557,1.539051532,-0.437917969,0.364822849,57.704736,38.81954967,"[-91.82083368605, 41.029166278603114]",4908
237881,WD40004908,3,10,"""PLm""","""PLm/D""","""I""",3,"""D1""",0,20,4,2.00E+00,25,1.70E+01,49,1.40E+01,26,9.00E+00,"""M""",1.33E+00,1.50E-01,18,5.00E+00,20.5300007,5.96E+00,1.84E+00,5.30E-01,1.10E+01,2.00E+00,19,7.00E+00,43,1.80E+01,1.40E+01,6.00E+00,1.60E+01,8.00E+00,79,1.10E+01,11,1.00E+01,2,1.00E+00,5.90E+00,4.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,26,0.49,0.25,0.26,0.020530001,0.156119451,0.157976174,0.157976174,0.316442504,0.311567314,0.311567314,2.246558284,-0.397214724,0.40066857,77.163168,51.90976756,"[-91.82083368605, 41.029166278603114]",4908
187420,WD40004909,3,20,"""LVg""","""LVg/D""","""I""",3,"""D1""",0,20,4,4.00E+00,23,2.10E+01,55,2.00E+01,22,1.10E+01,"""M""",1.51E+00,1.30E-01,18,5.00E+00,16.8899994,7.83E+00,1.75E+00,8.90E-01,1.00E+01,2.00E+00,17,6.00E+00,49,1.30E+01,1.60E+01,6.00E+00,1.50E+01,6.00E+00,84,1.80E+01,0,0.00E+00,1,1.00E+00,6.20E+00,7.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,6.00E-01,22,0.55,0.23,0.22,0.016889999,0.136133258,0.135191914,0.135191914,0.307149972,0.29831552,0.29831552,1.539051532,-0.216948949,0.606807655,73.920096,49.72806458,"[-82.07916705835, 40.712499613203114]",4909
194569,WD40004909,1,60,"""LVh""","""LVh/D""","""W""",5,"""D1""",0,20,7,7.00E+00,31,2.30E+01,50,1.90E+01,19,1.00E+01,"""M""",1.48E+00,1.60E-01,17,4.00E+00,15.9899998,8.46E+00,1.69E+00,8.30E-01,1.10E+01,3.00E+00,15,6.00E+00,47,1.80E+01,1.30E+01,6.00E+00,1.30E+01,6.00E+00,80,2.10E+01,0,0.00E+00,1,1.00E+00,6.00E+00,7.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,1.00E+00,19,0.5,0.31,0.19,0.01599,0.120176429,0.117001129,0.117001129,0.284986403,0.267603219,0.267603219,1.539051532,-0.078052799,0.835501437,91.756992,61.72743098,"[-82.07916705835, 40.712499613203114]",4909
223019,WD40004909,2,20,"""PDg""","""PDg/D""","""P""",2,"""D1""",0,20,1,1.00E+00,33,2.70E+01,50,2.30E+01,17,1.20E+01,"""M""",1.48E+00,1.20E-01,22,6.00E+00,22.7199993,1.64E+01,2.60E+00,2.07E+00,1.10E+01,2.00E+00,16,7.00E+00,44,1.50E+01,1.20E+01,5.00E+00,1.20E+01,5.00E+00,72,2.00E+01,14,1.20E+01,2,1.00E+00,5.10E+00,6.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,17,0.5,0.33,0.17,0.022719999,0.109808397,0.105181572,0.105181572,0.274867821,0.254000881,0.254000881,2.246558284,0.002766359,1.006390107,96.536256,64.94257222,"[-82.07916705835, 40.712499613203114]",4909
190807,WD30004910,1,70,"""LVh""","""LVh/C""","""W""",5,"""D1""",0,20,11,1.00E+01,41,2.50E+01,42,2.10E+01,17,1.00E+01,"""M""",1.50E+00,1.60E-01,16,5.00E+00,15.1000004,9.18E+00,1.33E+00,8.00E-01,1.20E+01,4.00E+00,13,7.00E+00,45,1.70E+01,1.00E+01,6.00E+00,9.00E+00,6.00E+00,75,2.00E+01,12,1.20E+01,1,1.00E+00,5.90E+00,7.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,1.00E+00,17,0.42,0.41,0.17,0.0151,0.108777784,0.104006674,0.104006674,0.260878337,0.23562762,0.23562762,1.539051532,0.022061174,1.052110062,113.605056,76.42521949,"[-90.21250035915, 35.99583296540311]",4910
220436,WD30004910,2,30,"""PDe""","""PDe/C""","""M""",4,"""D1""",0,20,2,2.00E+00,42,2.60E+01,46,2.10E+01,12,1.20E+01,"""M""",1.41E+00,1.60E-01,20,6.00E+00,15.0600004,6.88E+00,1.48E+00,8.40E-01,1.20E+01,2.00E+00,12,6.00E+00,46,2.00E+01,1.20E+01,5.00E+00,1.10E+01,6.00E+00,76,2.20E+01,6,4.00E+00,1,1.00E+00,5.70E+00,7.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,12,0.46,0.42,0.12,0.01506,0.082885692,0.074489689,0.074489689,0.239915617,0.209036019,0.209036019,1.539051532,0.244991916,1.757890891,117.018816,78.72174895,"[-90.21250035915, 35.99583296540311]",4910
190808,WD30004911,1,70,"""LVh""","""LVh/C""","""W""",5,"""D1""",0,20,11,1.00E+01,41,2.50E+01,42,2.10E+01,17,1.00E+01,"""M""",1.50E+00,1.60E-01,16,5.00E+00,15.1000004,9.18E+00,1.33E+00,8.00E-01,1.20E+01,4.00E+00,13,7.00E+00,45,1.70E+01,1.00E+01,6.00E+00,9.00E+00,6.00E+00,75,2.00E+01,12,1.20E+01,1,1.00E+00,5.90E+00,7.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,1.00E+00,17,0.42,0.41,0.17,0.0151,0.108777784,0.104006674,0.104006674,0.260878337,0.23562762,0.23562762,1.539051532,0.022061174,1.052110062,113.605056,76.42521949,"[-90.00416702665, 34.25416630570311]",4911
220448,WD30004911,2,30,"""PDe""","""PDe/C""","""M""",4,"""D1""",0,20,2,2.00E+00,42,2.60E+01,46,2.10E+01,12,1.20E+01,"""M""",1.41E+00,1.60E-01,20,6.00E+00,15.0600004,6.88E+00,1.48E+00,8.40E-01,1.20E+01,2.00E+00,12,6.00E+00,46,2.00E+01,1.20E+01,5.00E+00,1.10E+01,6.00E+00,76,2.20E+01,6,4.00E+00,1,1.00E+00,5.70E+00,7.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,12,0.46,0.42,0.12,0.01506,0.082885692,0.074489689,0.074489689,0.239915617,0.209036019,0.209036019,1.539051532,0.244991916,1.757890891,117.018816,78.72174895,"[-90.00416702665, 34.25416630570311]",4911
103133,WD40004915,3,10,"""GL""","""GL/D""","""V""",1,"""D1""",0,20,5,5.00E+00,36,2.50E+01,42,1.80E+01,22,1.70E+01,"""M""",1.07E+00,3.30E-01,22,6.00E+00,49.8499985,4.03E+01,5.42E+00,3.89E+00,1.30E+01,4.00E+00,30,1.90E+01,46,3.00E+01,2.50E+01,1.70E+01,2.20E+01,1.80E+01,71,2.70E+01,0,0.00E+00,1,1.00E+00,6.10E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,7.00E-01,22,0.42,0.36,0.22,0.049849999,0.135131859,0.134050319,0.134050319,0.287698317,0.271293469,0.271293469,1.539051532,-0.205669659,0.622773811,101.656896,68.3873664,"[-76.93750041225, 42.804166271503114]",4915
187402,WD40004915,2,10,"""LVg""","""LVg/D""","""I""",3,"""D1""",0,20,4,4.00E+00,23,2.10E+01,55,2.00E+01,22,1.10E+01,"""M""",1.51E+00,1.30E-01,18,5.00E+00,16.8899994,7.83E+00,1.75E+00,8.90E-01,1.00E+01,2.00E+00,17,6.00E+00,49,1.30E+01,1.60E+01,6.00E+00,1.50E+01,6.00E+00,84,1.80E+01,0,0.00E+00,1,1.00E+00,6.20E+00,7.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,6.00E-01,22,0.55,0.23,0.22,0.016889999,0.136133258,0.135191914,0.135191914,0.307149972,0.29831552,0.29831552,1.539051532,-0.216948949,0.606807655,73.920096,49.72806458,"[-76.93750041225, 42.804166271503114]",4915
194560,WD40004915,1,80,"""LVh""","""LVh/D""","""W""",5,"""D1""",0,20,7,7.00E+00,31,2.30E+01,50,1.90E+01,19,1.00E+01,"""M""",1.48E+00,1.60E-01,17,4.00E+00,15.9899998,8.46E+00,1.69E+00,8.30E-01,1.10E+01,3.00E+00,15,6.00E+00,47,1.80E+01,1.30E+01,6.00E+00,1.30E+01,6.00E+00,80,2.10E+01,0,0.00E+00,1,1.00E+00,6.00E+00,7.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,1.00E+00,19,0.5,0.31,0.19,0.01599,0.120176429,0.117001129,0.117001129,0.284986403,0.267603219,0.267603219,1.539051532,-0.078052799,0.835501437,91.756992,61.72743098,"[-76.93750041225, 42.804166271503114]",4915
102861,WD30004916,3,10,"""GL""","""GL/C""","""V""",1,"""D1""",0,20,7,7.00E+00,29,2.20E+01,41,1.60E+01,30,1.70E+01,"""M""",1.16E+00,2.00E-01,24,6.00E+00,30.3600006,2.35E+01,2.47E+00,1.53E+00,1.20E+01,4.00E+00,21,1.10E+01,37,1.90E+01,1.50E+01,8.00E+00,1.30E+01,8.00E+00,58,3.10E+01,19,1.70E+01,3,2.00E+00,5.70E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,7.00E-01,30,0.41,0.29,0.3,0.030360001,0.176163778,0.180826707,0.180826707,0.32417487,0.322763101,0.322763101,2.968652804,-0.577759733,0.264387103,84.67344,56.96213236,"[-90.02083369325, 32.70416631190311]",4916
186654,WD30004916,2,10,"""LVg""","""LVg/C""","""I""",3,"""D1""",0,20,3,3.00E+00,31,2.20E+01,51,2.00E+01,18,9.00E+00,"""M""",1.52E+00,1.60E-01,17,5.00E+00,13.8400002,8.34E+00,1.25E+00,5.80E-01,1.20E+01,3.00E+00,14,5.00E+00,44,1.40E+01,1.00E+01,5.00E+00,9.00E+00,5.00E+00,73,2.20E+01,9,9.00E+00,2,1.00E+00,5.70E+00,8.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0,3.00E-01,18,0.51,0.31,0.18,0.01384,0.115086506,0.111198617,0.111198617,0.28162232,0.263051754,0.263051754,2.246558284,-0.043044842,0.905639087,92.013024,61.89967069,"[-90.02083369325, 32.70416631190311]",4916
190810,WD30004916,1,80,"""LVh""","""LVh/C""","""W""",5,"""D1""",0,20,11,1.00E+01,41,2.50E+01,42,2.10E+01,17,1.00E+01,"""M""",1.50E+00,1.60E-01,16,5.00E+00,15.1000004,9.18E+00,1.33E+00,8.00E-01,1.20E+01,4.00E+00,13,7.00E+00,45,1.70E+01,1.00E+01,6.00E+00,9.00E+00,6.00E+00,75,2.00E+01,12,1.20E+01,1,1.00E+00,5.90E+00,7.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,1.00E+00,17,0.42,0.41,0.17,0.0151,0.108777784,0.104006674,0.104006674,0.260878337,0.23562762,0.23562762,1.539051532,0.022061174,1.052110062,113.605056,76.42521949,"[-90.02083369325, 32.70416631190311]",4916
103152,WD40004917,2,10,"""GL""","""GL/D""","""V""",1,"""D1""",0,20,5,5.00E+00,36,2.50E+01,42,1.80E+01,22,1.70E+01,"""M""",1.07E+00,3.30E-01,22,6.00E+00,49.8499985,4.03E+01,5.42E+00,3.89E+00,1.30E+01,4.00E+00,30,1.90E+01,46,3.00E+01,2.50E+01,1.70E+01,2.20E+01,1.80E+01,71,2.70E+01,0,0.00E+00,1,1.00E+00,6.10E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,7.00E-01,22,0.42,0.36,0.22,0.049849999,0.135131859,0.134050319,0.134050319,0.287698317,0.271293469,0.271293469,1.539051532,-0.205669659,0.622773811,101.656896,68.3873664,"[-90.23750035905, 38.78749962090311]",4917
194565,WD40004917,1,90,"""LVh""","""LVh/D""","""W""",5,"""D1""",0,20,7,7.00E+00,31,2.30E+01,50,1.90E+01,19,1.00E+01,"""M""",1.48E+00,1.60E-01,17,4.00E+00,15.9899998,8.46E+00,1.69E+00,8.30E-01,1.10E+01,3.00E+00,15,6.00E+00,47,1.80E+01,1.30E+01,6.00E+00,1.30E+01,6.00E+00,80,2.10E+01,0,0.00E+00,1,1.00E+00,6.00E+00,7.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,1.00E+00,19,0.5,0.31,0.19,0.01599,0.120176429,0.117001129,0.117001129,0.284986403,0.267603219,0.267603219,1.539051532,-0.078052799,0.835501437,91.756992,61.72743098,"[-90.23750035905, 38.78749962090311]",4917
123413,WD40004920,1,70,"""GRh""","""GRh/D""","""W""",5,"""D1""",0,20,1,0.00E+00,28,1.90E+01,50,1.70E+01,22,8.00E+00,"""M""",1.28E+00,7.00E-02,17,5.00E+00,23.3400002,1.29E+01,2.16E+00,1.17E+00,1.10E+01,3.00E+00,23,7.00E+00,68,1.80E+01,2.30E+01,6.00E+00,2.30E+01,6.00E+00,92,8.00E+00,0,0.00E+00,1,0.00E+00,6.60E+00,5.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,3.00E-01,22,0.5,0.28,0.22,0.02334,0.135714764,0.134714831,0.134714831,0.299620512,0.287740495,0.287740495,1.539051532,-0.212322654,0.613306187,84.588096,56.90471913,"[-100.10416698625001, 48.89583291380311]",4920
182027,WD40004920,2,30,"""LVa""","""LVa/D""","""M""",4,"""D1""",0,20,10,1.00E+01,40,2.00E+01,45,1.60E+01,15,9.00E+00,"""M""",1.36E+00,1.80E-01,16,8.00E+00,19.2099991,1.08E+01,1.45E+00,7.20E-01,1.30E+01,4.00E+00,16,8.00E+00,55,2.30E+01,1.30E+01,8.00E+00,1.30E+01,8.00E+00,79,1.80E+01,3,3.00E+00,1,0.00E+00,6.00E+00,6.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,6.00E-01,15,0.45,0.4,0.15,0.019209999,0.09864622,0.092456691,0.092456691,0.255149613,0.228248658,0.228248658,1.539051532,0.10900404,1.285298618,111.98352,75.334368,"[-100.10416698625001, 48.89583291380311]",4920
126289,WD30004926,1,100,"""HS""","""HS/C""","""V""",1,"""D1""",0,20,11,1.10E+01,24,2.50E+01,36,1.40E+01,40,1.90E+01,"""F""",5.40E-01,2.70E-01,35,1.30E+01,358.570007,1.23E+02,1.58E+01,4.26E+00,2.10E+01,9.00E+00,87,3.00E+01,48,3.40E+01,5.20E+01,3.50E+01,5.00E+01,3.80E+01,56,3.60E+01,2,1.00E+00,2,1.00E+00,4.80E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,1.20E+00,40,0.36,0.24,0.4,0.358570007,0.22728514,0.23910506,0.23910506,0.360740055,0.37778441,0.37778441,2.246558284,-1.009545675,0.097826007,71.44512,48.06308073,"[-81.08750039565, 29.57083299110311]",4926
103155,WD40004927,3,20,"""GL""","""GL/D""","""V""",1,"""D1""",0,20,5,5.00E+00,36,2.50E+01,42,1.80E+01,22,1.70E+01,"""M""",1.07E+00,3.30E-01,22,6.00E+00,49.8499985,4.03E+01,5.42E+00,3.89E+00,1.30E+01,4.00E+00,30,1.90E+01,46,3.00E+01,2.50E+01,1.70E+01,2.20E+01,1.80E+01,71,2.70E+01,0,0.00E+00,1,1.00E+00,6.10E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,7.00E-01,22,0.42,0.36,0.22,0.049849999,0.135131859,0.134050319,0.134050319,0.287698317,0.271293469,0.271293469,1.539051532,-0.205669659,0.622773811,101.656896,68.3873664,"[-94.10416701025, 48.10416625030311]",4927
126604,WD40004927,1,60,"""HS""","""HS/D""","""V""",1,"""D1""",0,20,16,1.10E+01,36,3.20E+01,41,2.40E+01,23,1.70E+01,"""M""",1.90E-01,1.20E-01,43,1.40E+01,466.51001,5.18E+01,1.99E+01,9.07E+00,2.10E+01,9.00E+00,101,3.50E+01,57,3.90E+01,6.40E+01,4.90E+01,6.30E+01,5.10E+01,58,3.40E+01,3,3.00E+00,1,1.00E+00,5.10E+00,9.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,1.40E+00,23,0.41,0.36,0.23,0.46651001,0.142244313,0.142158517,0.142158517,0.294157845,0.280159309,0.280159309,1.539051532,-0.266927798,0.540844232,101.400864,68.21512669,"[-94.10416701025, 48.10416625030311]",4927
241497,WD40004927,2,20,"""PZ""","""PZ/D""","""S""",6,"""D1""",0,20,13,1.00E+01,56,2.10E+01,38,1.90E+01,6,4.00E+00,"""M""",1.06E+00,2.60E-01,23,6.00E+00,81.2900009,6.03E+01,4.36E+00,2.94E+00,1.80E+01,6.00E+00,25,1.50E+01,74,4.30E+01,1.00E+01,5.00E+00,7.00E+00,5.00E+00,26,1.90E+01,32,2.70E+01,1,0.00E+00,4.60E+00,5.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,6.00E-01,6,0.38,0.56,0.06,0.081290001,0.049716746,0.03667709,0.03667709,0.186362835,0.146223144,0.146223144,1.539051532,0.533227417,3.413716232,148.425408,99.84981993,"[-94.10416701025, 48.10416625030311]",4927
126290,WD30004937,3,10,"""HS""","""HS/C""","""V""",1,"""D1""",0,20,11,1.10E+01,24,2.50E+01,36,1.40E+01,40,1.90E+01,"""F""",5.40E-01,2.70E-01,35,1.30E+01,358.570007,1.23E+02,1.58E+01,4.26E+00,2.10E+01,9.00E+00,87,3.00E+01,48,3.40E+01,5.20E+01,3.50E+01,5.00E+01,3.80E+01,56,3.60E+01,2,1.00E+00,2,1.00E+00,4.80E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,1.20E+00,40,0.36,0.24,0.4,0.358570007,0.22728514,0.23910506,0.23910506,0.360740055,0.37778441,0.37778441,2.246558284,-1.009545675,0.097826007,71.44512,48.06308073,"[-81.63750039345, 28.912499660403107]",4937
246889,WD30004937,1,60,"""PZg""","""PZg/C""","""I""",3,"""D1""",0,20,14,1.60E+01,75,2.70E+01,20,2.40E+01,5,6.00E+00,"""C""",1.19E+00,2.60E-01,25,6.00E+00,33.1899986,2.30E+01,3.43E+00,3.20E+00,2.40E+01,8.00E+00,10,6.00E+00,56,4.90E+01,7.00E+00,6.00E+00,4.00E+00,3.00E+00,30,2.20E+01,7,3.00E+00,1,1.00E+00,4.50E+00,5.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,5,0.2,0.75,0.05,0.033189999,0.040202029,0.025830313,0.025830313,0.137919638,0.095742697,0.095742697,1.539051532,0.619081988,4.159891354,189.21984,127.2933469,"[-81.63750039345, 28.912499660403107]",4937
258312,WD30004937,2,30,"""RGd""","""RGd/C""","""S""",6,"""D1""",0,20,9,9.00E+00,54,2.60E+01,30,1.90E+01,16,1.10E+01,"""M""",1.58E+00,2.00E-01,17,8.00E+00,11.5900002,7.55E+00,9.40E-01,6.00E-01,1.20E+01,4.00E+00,12,7.00E+00,40,1.80E+01,1.00E+01,8.00E+00,8.00E+00,7.00E+00,61,3.00E+01,5,5.00E+00,2,1.00E+00,5.30E+00,5.00E-01,0.00E+00,0.00E+00,2.90E+01,3.40E+01,1,7.00E-01,16,0.3,0.54,0.16,0.01159,0.101911926,0.096179595,0.096179595,0.233827773,0.201524759,0.201524759,2.246558284,0.075041344,1.188615376,141.597888,95.25676102,"[-81.63750039345, 28.912499660403107]",4937
241703,WD40004938,1,100,"""PZb""","""PZb/D""","""S""",6,"""D1""",0,20,13,1.00E+01,65,2.20E+01,29,1.90E+01,6,5.00E+00,"""C""",1.19E+00,3.10E-01,23,6.00E+00,46.7299995,3.21E+01,3.73E+00,2.82E+00,1.80E+01,6.00E+00,20,1.30E+01,76,4.60E+01,1.00E+01,5.00E+00,6.00E+00,3.00E+00,26,1.90E+01,32,2.70E+01,1,0.00E+00,4.60E+00,5.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,6.00E-01,6,0.29,0.65,0.06,0.04673,0.047667803,0.034341296,0.034341296,0.165798574,0.124058509,0.124058509,1.539051532,0.552750741,3.570678437,167.627808,112.7677981,"[-71.06250043575, 42.33749960670311]",4938
104824,WD40004939,3,20,"""GLd""","""GLd/D""","""P""",2,"""D1""",0,20,2,1.00E+00,24,1.80E+01,51,1.90E+01,25,1.70E+01,"""M""",1.00E+00,4.40E-01,22,6.00E+00,41.7700005,2.89E+01,3.46E+00,1.85E+00,1.30E+01,3.00E+00,24,1.40E+01,20,7.00E+00,1.30E+01,1.10E+01,9.00E+00,4.00E+00,38,1.50E+01,39,3.10E+01,1,0.00E+00,5.20E+00,4.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,7.00E-01,25,0.51,0.24,0.25,0.041770001,0.151234992,0.15240789,0.15240789,0.314867671,0.3093059,0.3093059,1.539051532,-0.346638048,0.450154869,75.2856,50.64667636,"[-72.05416709845, 42.395832939803114]",4939
241713,WD40004939,1,60,"""PZb""","""PZb/D""","""S""",6,"""D1""",0,20,13,1.00E+01,65,2.20E+01,29,1.90E+01,6,5.00E+00,"""C""",1.19E+00,3.10E-01,23,6.00E+00,46.7299995,3.21E+01,3.73E+00,2.82E+00,1.80E+01,6.00E+00,20,1.30E+01,76,4.60E+01,1.00E+01,5.00E+00,6.00E+00,3.00E+00,26,1.90E+01,32,2.70E+01,1,0.00E+00,4.60E+00,5.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,6.00E-01,6,0.29,0.65,0.06,0.04673,0.047667803,0.034341296,0.034341296,0.165798574,0.124058509,0.124058509,1.539051532,0.552750741,3.570678437,167.627808,112.7677981,"[-72.05416709845, 42.395832939803114]",4939
